manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,622.50,700,0.00002953,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,1,<.40,9.00,8,0.00000034,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,2,Cheese,1,Food,2,.40 - .75,2,.40 - .75,8.50,13,0.00000055,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,25.45,7,0.00000030,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,2,.40 - .75,1,<.40,53.75,80,0.00000337,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,1,Baby Hygiene,1,Food,4,1.00 +,4,1.00 +,52.00,7,0.00000030,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,1,Butter & Margarine,1,Food,4,1.00 +,4,1.00 +,52.00,7,0.00000030,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,1,<.40,1,<.40,0.50,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,430.00,417,0.00001759,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,2,Automotive,1,Food,1,<.40,1,<.40,2.25,5,0.00000021,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,11,Skin Creams & Lotions/Facial Cleansers,1,Food,1,<.40,1,<.40,0.25,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,4,1.00 +,4,1.00 +,74.00,25,0.00000105,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,399.00,394,0.00001662,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,2,.40 - .75,2,.40 - .75,2814.25,2840,0.00011981,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,2,.40 - .75,2,.40 - .75,4522.40,2459,0.00010374,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,3,.76 - 1.00,3,.76 - 1.00,4105.00,605,0.00002552,201602
705,GENERAL MILLS INC.,10,PET SPLY/VET/KENNEL,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000008,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,7,Heat & Eat Prepared Foods,1,Food,3,.76 - 1.00,2,.40 - .75,906.00,573,0.00002417,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,3,.76 - 1.00,1,<.40,9.00,9,0.00000038,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,1,Butter & Margarine,1,Food,3,.76 - 1.00,3,.76 - 1.00,12.00,12,0.00000051,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,2,.40 - .75,2,.40 - .75,61.20,39,0.00000165,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,75005.97,27321,0.00115260,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,1,Health Aids & Remedies,1,Food,4,1.00 +,4,1.00 +,14.00,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,Fruit,1,Food,2,.40 - .75,2,.40 - .75,20945.10,14623,0.00061690,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,188.00,186,0.00000785,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,188.00,186,0.00000785,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,45423.25,70379,0.00296910,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,2,.40 - .75,711.85,1265,0.00005337,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,2,.40 - .75,1,<.40,5695.30,10488,0.00044246,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,28.00,9,0.00000038,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,105267.99,29402,0.00124039,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,1,<.40,1,<.40,58.17,110,0.00000464,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,4,1.00 +,4,1.00 +,112907.02,15984,0.00067432,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,4,1.00 +,3,.76 - 1.00,3.51,2,0.00000008,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,272.21,49,0.00000207,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,874.00,642,0.00002708,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,2999.50,3436,0.00014496,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,470.25,624,0.00002632,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,30.00,20,0.00000084,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,27600.00,22658,0.00095588,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,3,.76 - 1.00,70.00,29,0.00000122,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,4,1.00 +,41.88,9,0.00000038,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,4,1.00 +,4,1.00 +,16.53,6,0.00000025,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,4.00,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,4,1.00 +,4,1.00 +,2421.12,441,0.00001860,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,1,<.40,1,<.40,1.55,5,0.00000021,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,2.00,4,0.00000017,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,34.99,23,0.00000097,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,2,.40 - .75,80.50,51,0.00000215,201602
705,GENERAL MILLS INC.,10,PET SPLY/VET/KENNEL,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,48.00,87,0.00000367,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,28939.00,8131,0.00034302,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,3,.76 - 1.00,2,.40 - .75,416.00,311,0.00001312,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,204.75,252,0.00001063,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,4,1.00 +,4,1.00 +,307.35,90,0.00000380,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,576.25,339,0.00001430,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,2,.40 - .75,378.60,553,0.00002333,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,17273.00,1742,0.00007349,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,1.25,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,866.25,539,0.00002274,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,2,Baking Mixes/Ingredients/Supplies,1,Food,4,1.00 +,4,1.00 +,390.00,312,0.00001316,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,3,.76 - 1.00,12.00,6,0.00000025,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,1,<.40,14448.25,22721,0.00095854,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Vegetables,1,Food,3,.76 - 1.00,3,.76 - 1.00,12.00,6,0.00000025,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,1,<.40,19.00,5,0.00000021,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,18754.10,28365,0.00119664,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,4,1.00 +,3,.76 - 1.00,80.00,10,0.00000042,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,4,1.00 +,2,.40 - .75,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,3,.76 - 1.00,12584.00,6647,0.00028042,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,1,<.40,1,<.40,3.09,9,0.00000038,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,2,.40 - .75,1,<.40,30.00,15,0.00000063,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,4,1.00 +,4,1.00 +,387.04,100,0.00000422,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,2,First Aid,1,Food,3,.76 - 1.00,1,<.40,9140.00,1799,0.00007589,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Juice,1,Food,4,1.00 +,4,1.00 +,17.00,3,0.00000013,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,2,Coffee & Tea,1,Food,3,.76 - 1.00,2,.40 - .75,50.00,50,0.00000211,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,1,<.40,1,<.40,9.60,32,0.00000135,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,2,0.00000008,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,2,.40 - .75,2,.40 - .75,59.50,53,0.00000224,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,26.00,15,0.00000063,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,3,Desserts & Whipped Cream Tub,1,Food,3,.76 - 1.00,3,.76 - 1.00,222.00,29,0.00000122,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,2,.40 - .75,1,<.40,9.00,5,0.00000021,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,1360,Print At Home,4,Dough Products,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,3.75,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,Vegetables,1,Food,2,.40 - .75,2,.40 - .75,3.75,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,1,<.40,17.50,35,0.00000148,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,31.00,30,0.00000127,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,3,Medical Test Kits & Devices,1,Food,2,.40 - .75,2,.40 - .75,3.00,3,0.00000013,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,2,.40 - .75,1.00,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,2,.40 - .75,17.00,15,0.00000063,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,7759.00,2793,0.00011783,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,2,.40 - .75,2,.40 - .75,190.75,255,0.00001076,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,4,1.00 +,2,.40 - .75,57839.00,34929,0.00147356,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,3,Coffee Creamers & Hot Chocolate Mix,1,Food,1,<.40,1,<.40,0.25,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,3,.76 - 1.00,68.00,64,0.00000270,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,140.00,101,0.00000426,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,3,.76 - 1.00,1,<.40,279.00,187,0.00000789,201602
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,202,FSI,10,Ready to Eat Fruits & Salads,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,2,.40 - .75,11.70,21,0.00000089,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,4,1.00 +,4,1.00 +,720.00,270,0.00001139,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,2,Automotive,1,Food,4,1.00 +,4,1.00 +,390.00,312,0.00001316,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Breakfast Foods,1,Food,3,.76 - 1.00,2,.40 - .75,15.00,15,0.00000063,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,10,Shaving Supplies,1,Food,2,.40 - .75,2,.40 - .75,318.30,594,0.00002506,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,1,<.40,1,<.40,322.50,765,0.00003227,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,4,1.00 +,3,.76 - 1.00,761.37,294,0.00001240,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,3,.76 - 1.00,549.00,453,0.00001911,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,1,<.40,279.75,177,0.00000747,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,4,1.00 +,4,1.00 +,307.35,90,0.00000380,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,129.00,90,0.00000380,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,2,Cosmetics,1,Food,3,.76 - 1.00,2,.40 - .75,3.00,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,1,<.40,1,<.40,1.50,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,16,Pasta,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,1,<.40,1,<.40,20427.00,64970,0.00274091,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,4,1.00 +,3,.76 - 1.00,2322.00,627,0.00002645,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,1404.39,527,0.00002223,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,4,1.00 +,2,.40 - .75,3355.71,693,0.00002924,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,5453.00,2392,0.00010091,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,98,Cross-Category,1,Food,1,<.40,1,<.40,2.00,8,0.00000034,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,4,1.00 +,4,1.00 +,13.98,4,0.00000017,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,74507.00,43497,0.00183502,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,1,<.40,1,<.40,0.29,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,3,.76 - 1.00,2442.99,1179,0.00004974,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,7,Yogurt - Shakes & Drinks,1,Food,3,.76 - 1.00,2,.40 - .75,1721.00,731,0.00003084,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,1,<.40,56.00,44,0.00000186,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,1,<.40,5.46,10,0.00000042,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,4,1.00 +,4,1.00 +,123.41,30,0.00000127,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,4,1.00 +,4,1.00 +,269.07,68,0.00000287,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,8.90,6,0.00000025,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,10201.00,4672,0.00019710,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,1,<.40,6.00,4,0.00000017,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,7,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,1,<.40,201.20,114,0.00000481,201602
