manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,2,.40 - .75,2,.40 - .75,5672.94,3041,0.00016074,201601
705,GENERAL MILLS INC.,10,PET SPLY/VET/KENNEL,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,2,.40 - .75,27687.00,15777,0.00083395,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,30.00,30,0.00000159,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,4,1.00 +,4,1.00 +,593.61,66,0.00000349,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,1,<.40,33.00,30,0.00000159,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,3,Coffee Creamers & Hot Chocolate Mix,1,Food,2,.40 - .75,2,.40 - .75,42.75,45,0.00000238,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,887.00,825,0.00004361,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,4,1.00 +,3,.76 - 1.00,4.00,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,5,Grooming Accessories & Cosmetic Applicators,1,Food,2,.40 - .75,1,<.40,1.50,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Heat & Eat Prepared Foods,1,Food,4,1.00 +,4,1.00 +,31.75,10,0.00000053,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,4,1.00 +,2,.40 - .75,1878.00,655,0.00003462,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,770.50,564,0.00002981,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,2,.40 - .75,1,<.40,182.50,133,0.00000703,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,2,.40 - .75,82.50,29,0.00000153,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,4,1.00 +,4,1.00 +,214.54,56,0.00000296,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,4,1.00 +,3,.76 - 1.00,4.00,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,4,1.00 +,2,.40 - .75,224852.50,24540,0.00129714,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,1,<.40,1,<.40,0.25,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,3,.76 - 1.00,1,<.40,125.00,44,0.00000233,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,1,<.40,1,<.40,0.35,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,2,.40 - .75,1579.75,3049,0.00016117,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,1,<.40,1,<.40,1.05,2,0.00000011,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,1,<.40,1,<.40,0.35,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,2,.40 - .75,13496.75,25348,0.00133985,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,21,"Spices, Seasonings & Extracts",1,Food,4,1.00 +,4,1.00 +,3.00,1,0.00000005,201601
705,GENERAL MILLS INC.,1,HEALTH & BEAUTY,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Juice,1,Food,4,1.00 +,4,1.00 +,12080.00,1224,0.00006470,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,4,1.00 +,2,.40 - .75,17654.00,10144,0.00053620,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,4,1.00 +,4,1.00 +,156.00,16,0.00000085,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,First Aid,1,Food,2,.40 - .75,2,.40 - .75,3.15,4,0.00000021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,13914.00,8647,0.00045707,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,2,.40 - .75,2,.40 - .75,168.00,59,0.00000312,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,2.00,3,0.00000016,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,2,.40 - .75,11.00,10,0.00000053,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,1,<.40,17712.00,5616,0.00029685,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,2,.40 - .75,1,<.40,1622.90,791,0.00004181,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,2,.40 - .75,24.50,49,0.00000259,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,2,.40 - .75,1,<.40,5.54,11,0.00000058,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,2,.40 - .75,2,.40 - .75,24.75,24,0.00000127,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,4,1.00 +,4,1.00 +,2.82,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,8,Oral Hygiene,1,Food,4,1.00 +,2,.40 - .75,16.80,14,0.00000074,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,3687.67,1625,0.00008589,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,4,1.00 +,2,.40 - .75,45.00,14,0.00000074,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,3,.76 - 1.00,3.00,2,0.00000011,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,4,1.00 +,3.79,1,0.00000005,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,1360,Print At Home,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,4.00,6,0.00000032,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,3,.76 - 1.00,2,.40 - .75,66.00,30,0.00000159,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,188.00,148,0.00000782,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,3.25,4,0.00000021,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,4,1.00 +,4,1.00 +,2.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,1,<.40,11706.00,5686,0.00030055,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,4,1.00 +,2,.40 - .75,14.00,7,0.00000037,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Cheese,1,Food,2,.40 - .75,2,.40 - .75,13496.75,25348,0.00133985,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,1,<.40,195.10,315,0.00001665,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,103505.44,20933,0.00110648,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,2576.10,1938,0.00010244,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,4,1.00 +,2,.40 - .75,21.25,17,0.00000090,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,16,Pasta,1,Food,2,.40 - .75,2,.40 - .75,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,1,<.40,4.80,12,0.00000063,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,2,Breakfast Foods,1,Food,4,1.00 +,4,1.00 +,300.00,240,0.00001269,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Automotive,1,Food,2,.40 - .75,1,<.40,13.50,12,0.00000063,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,4,1.00 +,4,1.00 +,38.28,12,0.00000063,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,18.00,30,0.00000159,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,3,.76 - 1.00,3,.76 - 1.00,11.97,9,0.00000048,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,2,Cheese,1,Food,2,.40 - .75,1,<.40,6.75,7,0.00000037,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,1,<.40,54.00,28,0.00000148,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,2,Coffee & Tea,1,Food,2,.40 - .75,1,<.40,721.50,947,0.00005006,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Heat & Eat Prepared Foods,1,Food,3,.76 - 1.00,3,.76 - 1.00,35.00,35,0.00000185,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,2262.00,1439,0.00007606,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Desserts & Whipped Cream Tub,1,Food,2,.40 - .75,2,.40 - .75,770.50,564,0.00002981,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,2,.40 - .75,2,.40 - .75,1637.44,1110,0.00005867,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,3,.76 - 1.00,15.98,16,0.00000085,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,18,"Pickles, Olives & Relishes",1,Food,2,.40 - .75,1,<.40,6.00,15,0.00000079,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,1,<.40,2416.50,1596,0.00008436,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,16,Pasta,1,Food,2,.40 - .75,1,<.40,1.50,2,0.00000011,201601
705,GENERAL MILLS INC.,1,HEALTH & BEAUTY,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,2,.40 - .75,17654.00,10144,0.00053620,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,3,.76 - 1.00,3,.76 - 1.00,348.00,341,0.00001802,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,2,.40 - .75,2,.40 - .75,50.00,98,0.00000518,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,2,.40 - .75,98.00,179,0.00000946,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,2,.40 - .75,1,<.40,7.13,10,0.00000053,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,2,.40 - .75,2,.40 - .75,6.00,8,0.00000042,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,3355.00,2293,0.00012120,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,4,1.00 +,2,.40 - .75,42.00,17,0.00000090,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,100.00,106,0.00000560,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,3,Books & Magazines,1,Food,2,.40 - .75,2,.40 - .75,1407.00,1850,0.00009779,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,2,.40 - .75,269.85,434,0.00002294,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,9,Household Cleaners & Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,41.00,41,0.00000217,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,10,Shaving Supplies,1,Food,2,.40 - .75,1,<.40,2262.00,4483,0.00023696,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,2,.40 - .75,645.00,239,0.00001263,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,3,.76 - 1.00,1102.00,185,0.00000978,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,2,.40 - .75,801.60,649,0.00003431,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,2,.40 - .75,20.00,7,0.00000037,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,Juice,1,Food,3,.76 - 1.00,3,.76 - 1.00,3.00,2,0.00000011,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,1360,Print At Home,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,3,.76 - 1.00,79.00,25,0.00000132,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,7,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,1,<.40,1797.50,2207,0.00011666,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,4,1.00 +,2,.40 - .75,2.45,2,0.00000011,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,1,<.40,1,<.40,0.25,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,1,<.40,1,<.40,0.25,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,58312.45,60283,0.00318646,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,3,.76 - 1.00,23409.00,22807,0.00120554,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,2,.40 - .75,7.00,7,0.00000037,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,3,.76 - 1.00,2,.40 - .75,387.00,237,0.00001253,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,7310.25,3249,0.00017174,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,1,<.40,1,<.40,4.36,9,0.00000048,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,2,Cosmetics,1,Food,2,.40 - .75,1,<.40,2.25,3,0.00000016,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,60.00,57,0.00000301,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,7347.75,5610,0.00029654,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,30.00,30,0.00000159,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,First Aid,1,Food,2,.40 - .75,1,<.40,13.50,12,0.00000063,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,1,<.40,309.60,387,0.00002046,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,1,<.40,9.00,9,0.00000048,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,4,1.00 +,4,1.00 +,147.87,42,0.00000222,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,11,Kitchen Items & Appliances,1,Food,4,1.00 +,1,<.40,139.50,93,0.00000492,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,30.50,16,0.00000085,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,10,Household Maintenance Products,1,Food,2,.40 - .75,2,.40 - .75,5222.50,9210,0.00048683,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,1,<.40,22.35,16,0.00000085,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Meat/Poultry/Seafood,1,Food,4,1.00 +,2,.40 - .75,38.40,32,0.00000169,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Oral Hygiene,1,Food,4,1.00 +,3,.76 - 1.00,1194.00,406,0.00002146,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,3,.76 - 1.00,5907.00,2725,0.00014404,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,4,1.00 +,3,.76 - 1.00,4.00,2,0.00000011,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,1,Baby Hygiene,1,Food,4,1.00 +,4,1.00 +,22.00,4,0.00000021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,1,Butter & Margarine,1,Food,4,1.00 +,4,1.00 +,22.00,4,0.00000021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,2,.40 - .75,1,<.40,6.75,5,0.00000026,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,1,<.40,1,<.40,0.50,2,0.00000011,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,6.00,6,0.00000032,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,4,1.00 +,4,1.00 +,156.00,16,0.00000085,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
